id,fetch_date,data_date,query,page,device,country,clicks,impressions,ctr,position,dimension_type,created_at
174288,2026-07-27,2026-05-28,,https://www.advich.com/ggggmzhrhz/,,,0,17,0.0,18.176470588235293,by_page,2026-07-27 13:04:24
174289,2026-07-27,2026-05-28,,https://www.advich.com/ggggsmszdy/,,,0,1,0.0,51.0,by_page,2026-07-27 13:04:24
174290,2026-07-27,2026-05-28,,https://www.advich.com/ggggszdwzh/,,,0,3,0.0,35.0,by_page,2026-07-27 13:04:24
174291,2026-07-27,2026-05-28,,https://www.advich.com/ggggtjnxyz/,,,0,3,0.0,14.666666666666666,by_page,2026-07-27 13:04:24
174292,2026-07-27,2026-05-28,,https://www.advich.com/ggggxsxskz/,,,0,1,0.0,23.0,by_page,2026-07-27 13:04:24
174293,2026-07-27,2026-05-28,,https://www.advich.com/ggggzcjjng/,,,0,1,0.0,40.0,by_page,2026-07-27 13:04:24
174294,2026-07-27,2026-05-28,,https://www.advich.com/ggggzdjbdh/,,,0,1,0.0,27.0,by_page,2026-07-27 13:04:24
174295,2026-07-27,2026-05-28,,https://www.advich.com/ggggzdyxm/,,,0,8,0.0,80.5,by_page,2026-07-27 13:04:24
174296,2026-07-27,2026-05-28,,https://www.advich.com/ggggznjjxz/,,,0,4,0.0,3.5,by_page,2026-07-27 13:04:24
174297,2026-07-27,2026-05-28,,https://www.advich.com/ggggzxssgg/,,,0,4,0.0,20.25,by_page,2026-07-27 13:04:24
174298,2026-07-27,2026-05-28,,https://www.advich.com/ggggzyxzjs/,,,0,2,0.0,67.0,by_page,2026-07-27 13:04:24
174299,2026-07-27,2026-05-28,,https://www.advich.com/gggjcghqmf/,,,0,3,0.0,65.66666666666667,by_page,2026-07-27 13:04:24
174300,2026-07-27,2026-05-28,,https://www.advich.com/gggwmfcplb/,,,0,1,0.0,23.0,by_page,2026-07-27 13:04:24
174301,2026-07-27,2026-05-28,,https://www.advich.com/ggjgszyjcg/,,,0,2,0.0,7.0,by_page,2026-07-27 13:04:24
174302,2026-07-27,2026-05-28,,https://www.advich.com/ggjjzrhz/,,,0,1,0.0,38.0,by_page,2026-07-27 13:04:24
174303,2026-07-27,2026-05-28,,https://www.advich.com/ggqqtcsshd/,,,0,1,0.0,39.0,by_page,2026-07-27 13:04:24
174304,2026-07-27,2026-05-28,,https://www.advich.com/ggqryxgghf/,,,0,1,0.0,2.0,by_page,2026-07-27 13:04:24
174305,2026-07-27,2026-05-28,,https://www.advich.com/ggrcjspggb/,,,0,1,0.0,4.0,by_page,2026-07-27 13:04:24
174306,2026-07-27,2026-05-28,,https://www.advich.com/ggtgclrhtgdldwyhndgggg/,,,0,10,0.0,57.8,by_page,2026-07-27 13:04:24
174307,2026-07-27,2026-05-28,,https://www.advich.com/ggtgpdjqzr/,,,0,3,0.0,53.0,by_page,2026-07-27 13:04:24
174308,2026-07-27,2026-05-28,,https://www.advich.com/ggtgprhtgb/,,,0,1,0.0,5.0,by_page,2026-07-27 13:04:24
174309,2026-07-27,2026-05-28,,https://www.advich.com/ggtgpzgghd/,,,0,1,0.0,2.0,by_page,2026-07-27 13:04:24
174310,2026-07-27,2026-05-28,,https://www.advich.com/ggtgzgjqphggsyggstgcl/,,,0,2,0.0,30.0,by_page,2026-07-27 13:04:24
174311,2026-07-27,2026-05-28,,https://www.advich.com/ggtyfcggjs/,,,0,4,0.0,9.0,by_page,2026-07-27 13:04:24
174312,2026-07-27,2026-05-28,,https://www.advich.com/ggtyxydlcb/,,,0,1,0.0,10.0,by_page,2026-07-27 13:04:24
174313,2026-07-27,2026-05-28,,https://www.advich.com/ggwdgggggg/,,,0,2,0.0,9.5,by_page,2026-07-27 13:04:24
174314,2026-07-27,2026-05-28,,https://www.advich.com/ggwsyggstg/,,,0,1,0.0,6.0,by_page,2026-07-27 13:04:24
174315,2026-07-27,2026-05-28,,https://www.advich.com/ggxblsgzrl/,,,0,1,0.0,7.0,by_page,2026-07-27 13:04:24
174316,2026-07-27,2026-05-28,,https://www.advich.com/ggxsggbxsr/,,,0,3,0.0,36.666666666666664,by_page,2026-07-27 13:04:24
174317,2026-07-27,2026-05-28,,https://www.advich.com/ggxsggcc/,,,0,4,0.0,48.25,by_page,2026-07-27 13:04:24
174318,2026-07-27,2026-05-28,,https://www.advich.com/ggzsggkysy/,,,0,1,0.0,55.0,by_page,2026-07-27 13:04:24
174319,2026-07-27,2026-05-28,,https://www.advich.com/ggzyxsrhyz/,,,0,1,0.0,76.0,by_page,2026-07-27 13:04:24
174320,2026-07-27,2026-05-28,,https://www.advich.com/glyxcljqgzyl/,,,0,2,0.0,8.5,by_page,2026-07-27 13:04:24
174321,2026-07-27,2026-05-28,,https://www.advich.com/google-account-can-promote-several-domain-names-at-the-same-time/,,,0,1,0.0,47.0,by_page,2026-07-27 13:04:24
174322,2026-07-27,2026-05-28,,https://www.advich.com/google-promotion-has-several-advertising-spaces/,,,0,1,0.0,77.0,by_page,2026-07-27 13:04:24
174323,2026-07-27,2026-05-28,,https://www.advich.com/google-smart-bidding/,,,0,6,0.0,20.5,by_page,2026-07-27 13:04:24
174324,2026-07-27,2026-05-28,,https://www.advich.com/gsssjxltsl/,,,0,1,0.0,18.0,by_page,2026-07-27 13:04:24
174325,2026-07-27,2026-05-28,,https://www.advich.com/gwggrmzn/,,,0,2,0.0,66.5,by_page,2026-07-27 13:04:24
174326,2026-07-27,2026-05-28,,https://www.advich.com/gxymxsyggs/,,,0,1,0.0,78.0,by_page,2026-07-27 13:04:24
174327,2026-07-27,2026-05-28,,https://www.advich.com/gzzcsxdlbd/,,,0,3,0.0,6.0,by_page,2026-07-27 13:04:24
174328,2026-07-27,2026-05-28,,https://www.advich.com/how-to-choose-an-independent-station-to-collect-money/,,,0,1,0.0,18.0,by_page,2026-07-27 13:04:24
174329,2026-07-27,2026-05-28,,https://www.advich.com/in-depth-understanding-of-b2b-marketing/,,,0,1,0.0,3.0,by_page,2026-07-27 13:04:24
174330,2026-07-27,2026-05-28,,https://www.advich.com/independent-station-skills/,,,0,1,0.0,36.0,by_page,2026-07-27 13:04:24
174331,2026-07-27,2026-05-28,,https://www.advich.com/integrated-marketing-ecology/,,,0,4,0.0,63.0,by_page,2026-07-27 13:04:24
174332,2026-07-27,2026-05-28,,https://www.advich.com/izszqjsnrh/,,,0,1,0.0,7.0,by_page,2026-07-27 13:04:24
174333,2026-07-27,2026-05-28,,https://www.advich.com/jiangsu-google-seo-optimization/,,,0,4,0.0,8.0,by_page,2026-07-27 13:04:24
174334,2026-07-27,2026-05-28,,https://www.advich.com/jthggslggg/,,,0,4,0.0,8.0,by_page,2026-07-27 13:04:24
174335,2026-07-27,2026-05-28,,https://www.advich.com/khgsdsmzqj/,,,0,1,0.0,12.0,by_page,2026-07-27 13:04:24
174336,2026-07-27,2026-05-28,,https://www.advich.com/linkedin-2/,,,0,1,0.0,49.0,by_page,2026-07-27 13:04:24
174337,2026-07-27,2026-05-28,,https://www.advich.com/ljsyymwhad/,,,0,1,0.0,19.0,by_page,2026-07-27 13:04:24
174338,2026-07-27,2026-05-28,,https://www.advich.com/mcdjdlrtss/,,,0,2,0.0,29.5,by_page,2026-07-27 13:04:24
174339,2026-07-27,2026-05-28,,https://www.advich.com/mddyggggbp/,,,0,1,0.0,46.0,by_page,2026-07-27 13:04:24
174340,2026-07-27,2026-05-28,,https://www.advich.com/media-account-terms-of-service/,,,0,1,0.0,4.0,by_page,2026-07-27 13:04:24
174341,2026-07-27,2026-05-28,,https://www.advich.com/meta-facebook-budget/,,,0,7,0.0,7.571428571428571,by_page,2026-07-27 13:04:24
174342,2026-07-27,2026-05-28,,https://www.advich.com/mggzdhggsz/,,,0,3,0.0,34.333333333333336,by_page,2026-07-27 13:04:24
174343,2026-07-27,2026-05-28,,https://www.advich.com/myggggcxdm/,,,0,4,0.0,42.75,by_page,2026-07-27 13:04:24
174344,2026-07-27,2026-05-28,,https://www.advich.com/ncjkshxgdz/,,,0,1,0.0,6.0,by_page,2026-07-27 13:04:24
174345,2026-07-27,2026-05-28,,https://www.advich.com/news/,,,0,1,0.0,1.0,by_page,2026-07-27 13:04:24
174346,2026-07-27,2026-05-28,,https://www.advich.com/nnzddcdsxr/,,,0,4,0.0,16.75,by_page,2026-07-27 13:04:24
174347,2026-07-27,2026-05-28,,https://www.advich.com/npdzzbfs/,,,0,1,0.0,7.0,by_page,2026-07-27 13:04:24
174348,2026-07-27,2026-05-28,,https://www.advich.com/nsmshdgggg/,,,0,1,0.0,8.0,by_page,2026-07-27 13:04:24
174349,2026-07-27,2026-05-28,,https://www.advich.com/nxzddgyggg/,,,0,8,0.0,22.875,by_page,2026-07-27 13:04:24
174350,2026-07-27,2026-05-28,,https://www.advich.com/nxzttsfsyy/,,,0,3,0.0,14.666666666666666,by_page,2026-07-27 13:04:24
174351,2026-07-27,2026-05-28,,https://www.advich.com/ppc-automation/,,,0,1,0.0,48.0,by_page,2026-07-27 13:04:24
174352,2026-07-27,2026-05-28,,https://www.advich.com/promotion-of-independent-foreign-trade-stations/,,,0,2,0.0,7.5,by_page,2026-07-27 13:04:24
174353,2026-07-27,2026-05-28,,https://www.advich.com/rhcjgzhtzb/,,,0,8,0.0,16.5,by_page,2026-07-27 13:04:24
174354,2026-07-27,2026-05-28,,https://www.advich.com/rhcjzjgggw/,,,0,9,0.0,45.111111111111114,by_page,2026-07-27 13:04:24
174355,2026-07-27,2026-05-28,,https://www.advich.com/rhcxjhztdg/,,,0,2,0.0,30.0,by_page,2026-07-27 13:04:24
174356,2026-07-27,2026-05-28,,https://www.advich.com/rhfxmhgzdl/,,,0,7,0.0,11.857142857142858,by_page,2026-07-27 13:04:24
174357,2026-07-27,2026-05-28,,https://www.advich.com/rhjcggsdgj/,,,0,1,0.0,97.0,by_page,2026-07-27 13:04:24
174358,2026-07-27,2026-05-28,,https://www.advich.com/rhjrbstcdg/,,,0,2,0.0,48.0,by_page,2026-07-27 13:04:24
174359,2026-07-27,2026-05-28,,https://www.advich.com/rhkssyrmx/,,,0,3,0.0,7.0,by_page,2026-07-27 13:04:24
174360,2026-07-27,2026-05-28,,https://www.advich.com/rhlyhxyxlj/,,,0,4,0.0,1.75,by_page,2026-07-27 13:04:24
174361,2026-07-27,2026-05-28,,https://www.advich.com/rhsyffssdc/,,,0,2,0.0,1.5,by_page,2026-07-27 13:04:24
174362,2026-07-27,2026-05-28,,https://www.advich.com/rhsyggggdw/,,,0,1,0.0,42.0,by_page,2026-07-27 13:04:24
174363,2026-07-27,2026-05-28,,https://www.advich.com/rhsyggghds/,,,0,1,0.0,43.0,by_page,2026-07-27 13:04:24
174364,2026-07-27,2026-05-28,,https://www.advich.com/rhsyggjzyc/,,,0,3,0.0,48.0,by_page,2026-07-27 13:04:24
174365,2026-07-27,2026-05-28,,https://www.advich.com/rhsyrgslhl/,,,0,1,0.0,73.0,by_page,2026-07-27 13:04:24
174366,2026-07-27,2026-05-28,,https://www.advich.com/rhsyyggzcs/,,,0,3,0.0,6.666666666666667,by_page,2026-07-27 13:04:24
174367,2026-07-27,2026-05-28,,https://www.advich.com/rhsyyspscq/,,,0,1,0.0,9.0,by_page,2026-07-27 13:04:24
174368,2026-07-27,2026-05-28,,https://www.advich.com/rhtgggtgpj/,,,0,1,0.0,77.0,by_page,2026-07-27 13:04:24
174369,2026-07-27,2026-05-28,,https://www.advich.com/rhtjewjcxl/,,,0,4,0.0,2.0,by_page,2026-07-27 13:04:24
174370,2026-07-27,2026-05-28,,https://www.advich.com/rhtzggggsb/,,,0,1,0.0,44.0,by_page,2026-07-27 13:04:24
174371,2026-07-27,2026-05-28,,https://www.advich.com/rhwggggxzz/,,,0,43,0.0,63.83720930232558,by_page,2026-07-27 13:04:24
174372,2026-07-27,2026-05-28,,https://www.advich.com/rhwkhyxggg/,,,0,8,0.0,7.125,by_page,2026-07-27 13:04:24
174373,2026-07-27,2026-05-28,,https://www.advich.com/rhwndmbxzh/,,,0,1,0.0,23.0,by_page,2026-07-27 13:04:24
174374,2026-07-27,2026-05-28,,https://www.advich.com/rhxtxshyxy/,,,0,1,0.0,1.0,by_page,2026-07-27 13:04:24
174375,2026-07-27,2026-05-28,,https://www.advich.com/rhyhggggkc/,,,0,1,0.0,85.0,by_page,2026-07-27 13:04:24
174376,2026-07-27,2026-05-28,,https://www.advich.com/rhyzwszznd/,,,0,3,0.0,6.0,by_page,2026-07-27 13:04:24
174377,2026-07-27,2026-05-28,,https://www.advich.com/rhzedzbgzc/,,,0,1,0.0,26.0,by_page,2026-07-27 13:04:24
174378,2026-07-27,2026-05-28,,https://www.advich.com/rhzezzzszt/,,,0,18,0.0,75.16666666666667,by_page,2026-07-27 13:04:24
